"time","ratio","lower_ci","upper_ci","lower_env","upper_env"
2531,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2532,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2533,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2534,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2535,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2536,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2537,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2538,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2539,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2540,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2541,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2542,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2543,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2544,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2545,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2546,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2547,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2548,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2549,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2550,1.15188477527556,0.960628989203613,1.38121850415071,0.85461186539786,1.19167884247365
2551,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2552,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2553,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2554,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2555,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2556,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2557,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2558,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2559,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2560,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2561,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2562,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2563,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2564,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2565,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2566,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
2567,1.19454717435984,0.982857600114972,1.45183081618756,0.848612577908557,1.19685825814109
